link,college name,Estd,Rating,Review,facilities,image,Address,contact_no,website 
https://collegedunia.com/college/59080-hillside-business-school-bangalore,"Hillside Business School, Bangalore","BU, Bangalore",,,,https://images.collegedunia.com/public/college_data/images/appImage/1498730440ccccccccccccccccccccccv.png?w=1286&h=193&mode=stretch,"9, Raghuvanahalli, Gubbalala Cross, Kanakapura Main Road 
 Bangalore - 560062 
 Karnataka ,    India ",",080-22560097  ,    65587775  ,    45956633  ,    42803553,9845956633  ,    9900542900",http://hillsidebusinessschool.edu.in/
https://collegedunia.com/college/59616-bms-college-of-commerce-and-management-bmsccm-bangalore,"Bms College Of Commerce & Management - [BMSCCM], Bangalore","BU, Bangalore","8.6,8.6",2 reviews,"Classrooms,Library,Comp,Labs,Auditorium,Hostel,Cafeteria,Sports,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1590490537Annotation20200526161459.jpg?w=1286&h=193&mode=stretch,"No-97, Kavi Lakshmisha Road, V.V. Puram 
 Bangalore - 560004 
 Karnataka ,    India ",",080-26610174,9620225403",http://bmsccm.in
https://collegedunia.com/college/57242-cmr-university-school-of-engineering-and-technology-soet-bangalore,"CMR University, School of Engineering and Technology - [SOET], Bangalore",Estd 2013,"8.2,8.2",4 reviews,"Library,Laboratory,Comp,Labs,Hostel,Auditorium,Sports,Transport,Cafeteria,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1589438986engiblocknew.jpg?w=1286&h=193&mode=stretch,"Off Hennur-Bagalur Main Road, Near Kempegowda International Airport, Chagalahatti 
 Bangalore - 562149 
 Karnataka ,    India ",",080-25426977  ,    25426988  ,    25427700",http://www.cmr.edu.in/schools/school-of-engineering-and-technology/
https://collegedunia.com/college/14790-royal-academy-for-technical-education-rate-bangalore,"Royal Academy for Technical Education - [RATE], Bangalore",Estd 1931,,,,https://images.collegedunia.com/public/college_data/images/appImage/14790_RATEB_APP.jpg?w=1286&h=193&mode=stretch,"13/1, Beside Ambha bhavani Temple, Doddabettahalli Vidyaranya Pura Post, Near M.S. Palya 
 Bangalore - 560097 
 Karnataka ,    India ",",080-23645252  ,    23649253,9945360050  ,    9880892189",http://www.royalacademy.in/index.html
https://collegedunia.com/college/27899-bes-group-of-institutions-bangalore,"BES Group of Institutions, Bangalore","BU, Bangalore",,,,https://images.collegedunia.com/public/college_data/images/appImage/27899_BESGI_APP.jpg?w=1286&h=193&mode=stretch,"#27, 16th Main, IV Block 
 Bangalore - 560011 
 Karnataka ,    India ",",080-26651497,9035555595",http://besinstitutions.edu.in/about-us.php
https://collegedunia.com/college/45778-sampoorna-institute-of-technology-and-research-aitr-bangalore,"Sampoorna Institute of Technology and Research - [AITR], Bangalore",Estd 2010,"6.7,6.7",5 reviews,"Medical,Cafeteria,Sports,Auditorium,Comp,Labs,Laboratory,Library,",https://images.collegedunia.com/public/college_data/images/appImage/45778_AITAR_APP.jpg?w=1286&h=193&mode=stretch,"Belakere Village, Malooru Taluk, Channapattana, Ramanagar 
 Bangalore - 571511 
 Karnataka ,    India ",",080-27262626,9341919810  ,    9900595369",http://www.sitarinstitutions.org
https://collegedunia.com/college/15558-academy-of-business-management-tourism-and-research-abmtr-bangalore,"Academy of Business Management Tourism and Research- [ABMTR], Bangalore",Estd 2008,,,,https://images.collegedunia.com/public/college_data/images/appImage/15558_ABMTR_NEW.jpg?w=1286&h=193&mode=stretch,"1st Floor, VBC Arcade, Nr.HDFC Bank,36th Pillar, Bommanahalli, Hosur Main Road 
 Bangalore - 560068 
 Karnataka ,    India ",",080-50826480,9341707377  ,    9449250802",http://www.abmtr.in/
https://collegedunia.com/college/17475-dayanand-sagar-junior-business-school-dsjb-bangalore,"Dayanand Sagar Junior Business School - [DSJB], Bangalore",Private Institute,"8.7,8.7",2 reviews,"Classrooms,Laboratory,Comp,Labs,Sports,Medical,Security,Auditorium,Cafeteria,Hostel,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/1501319107Capture.png?w=1286&h=193&mode=stretch,"Dayananda Sagar College of Art Science & Commerce, Shavige Malleshwara Hills, Kumaraswamy 
 Bangalore - 560078 
 Karnataka ,    India ",",080-42161705  ,    26662226  ,    42161706",http://dayanandasagar.edu/dscasc/index.php/departments/jbs/jbs-bbm-b-com
https://collegedunia.com/college/18778-shree-vardaman-mahaveer-jain-centre-for-advanced-studies-bangalore,"Shree Vardaman Mahaveer Jain Centre for Advanced Studies, Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"17th â€˜Câ€™ Cross, Indiranagar 2nd Stage 
 Bangalore - 560038 
 Karnataka ,    India ",",080-25250843  ,    25203253",http://www.smsgjaincollege.org/svmjadstudies/index.htm
https://collegedunia.com/college/57018-gitam-school-of-business-bangalore,"GITAM School of Business, Bangalore",Estd 2012,,,,https://images.collegedunia.com/public/college_data/images/appImage/1551940112cover.png?w=1286&h=193&mode=stretch,"GITAM University, NH-207 Nagadenahalli, Doddaballapur Taluk 
 Bangalore - 562163 
 Karnataka ,    India ",",080-28098014  ,    28098013,8971199907  ,    9108514034  ,    9108514028",https://bsms.gitam.edu/
https://collegedunia.com/college/57206-presidency-university-school-of-engineering-bangalore,"Presidency University, School of Engineering, Bangalore",Estd 2013,"8.6,8.6",5 reviews,"Library,Classrooms,Sports,Hostel,Cafeteria,Banks,Medical,Laboratory,Comp,Labs,Gym,Security,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1588703996146822316851.jpg?w=1286&h=193&mode=stretch,"Itgalpur, Rajanakunte, Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",080-49255533,9243117175",http://presidencyuniversity.in/school/school-of-engineering/
https://collegedunia.com/college/57823-ramaiah-institute-of-management-studies-rims-bangalore,"Ramaiah Institute of Management Studies - [RIMS], Bangalore",Estd 2007,"8.8,8.8",5 reviews,"Medical,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/57823_cvr.png?w=1286&h=193&mode=stretch,"#15, New Bel Road , MSRIT Post,  M.S.R Nagar 
 Bangalore - 560054 
 Karnataka ,    India ",",080-23607640  ,    23607641  ,    23081000",https://msramaiahfoundation.in/ramaiah-institute-of-management-studies-sciences/
https://collegedunia.com/college/58391-vasavi-group-of-institutions-vijaynagar-bangalore,"Vasavi Group of Institutions Vijaynagar, Bangalore",Estd 1994,"4.7,4.7",1 reviews,"E-Classroom,Library,Laboratory,Comp,Labs,Sports,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/1487594825vasavicovercoveroriginal.jpg?w=1286&h=193&mode=stretch,"#10, 2nd Main, Vijaynagar 
 Bangalore - 560040 
 Karnataka ,    India ",",080-23300532",http://vjpedu.org
https://collegedunia.com/college/59382-school-of-science-studies-cmr-university-sss-bangalore,"School of Science Studies, CMR University - [SSS], Bangalore",Estd 2013,,,,https://images.collegedunia.com/public/college_data/images/appImage/152759201056100app.jpg?w=1286&h=193&mode=stretch,"Bagalur Main Road, Near Kempegowda International Airport, Chagalahatti 
 Bangalore - 562149 
 Karnataka ,    India ",",8025426977  ,    25426988  ,    25427700",http://www.cmr.edu.in/schools/school-of-audio-and-visual-technologies/
https://collegedunia.com/college/59384-school-of-research-and-innovation-cmr-university-bangalore,"School of Research and Innovation, CMR University, Bangalore",Estd 2013,,,,https://images.collegedunia.com/public/college_data/images/appImage/152759207756100app.jpg?w=1286&h=193&mode=stretch,"Bagalur Main Road, Near Kempegowda International Airport, Chagalahatti 
 Bangalore - 562149 
 Karnataka ,    India ",",8025426977  ,    25426988  ,    25427700",http://www.cmr.edu.in/schools/school-of-research-and-innovation/
https://collegedunia.com/college/59574-atria-school-of-management-and-entrepreneurship-bangalore,"Atria School of Management & Entrepreneurship, Bangalore",Estd 2004,,,,https://images.collegedunia.com/public/college_data/images/appImage/1543400257COVER.jpg?w=1286&h=193&mode=stretch,"ASKB Campus, 1st main, AGS colony, Anandnagar 
 Bangalore - 560024 
 Karnataka ,    India ",",Principal -  080-23631298  ,    23547292,9666247700",http://www.atria.edu/dept-mba.php
https://collegedunia.com/college/59801-impact-institute-of-management-studies-iims-bangalore,"Impact Institute of Management Studies - [IIMS], Bangalore",Estd 2017,,,,https://images.collegedunia.com/public/college_data/images/appImage/1551696978image2.jpg?w=1286&h=193&mode=stretch,"IIMS, Kodigehalli, Sahakara Nagar (south) 
 Bangalore - 560092 
 Karnataka ,    India ",",6361719099  ,    9611950663",https://www.iimsb.in/
https://collegedunia.com/college/59832-sunstone-eduversity-pism-campus-bangalore,"Sunstone Eduversity - PISM Campus, Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/1554445759PISM5.jpeg?w=1286&h=193&mode=stretch,"Kariyammana Agrahara, Near Outer Ring Road
Behind Sakra Hospital, Bellandur Post 
 Bangalore - 560084 
 Karnataka ,    India ",",7065303030",http://sunstone.edu.in/
https://collegedunia.com/college/532-basaveshwara-college-of-commerce-arts-and-science-bangalore,"Basaveshwara College of Commerce, Arts & Science, Bangalore","BU, Bangalore","8.7,8.7",1 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/1488273990basv1.png?w=1286&h=193&mode=stretch,"2nd Block, Near ESI Hospital, Rajajinagar 
 Bangalore - 560010 
 Karnataka ,    India ",",080-23324500",http://www.basaveshwaracollege.org
https://collegedunia.com/college/2242-kle-societys-s-nijalingappa-college-klesnc-bangalore,"KLE Society's S. Nijalingappa College - [KLESNC], Bangalore",Estd 1963,"7.5,7.5",34 reviews,"Comp,Labs,Sports,Medical,Library,Auditorium,Hostel,Classrooms,Gym,E-Classroom,Laboratory,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/1495002006klecover.jpg?w=1286&h=193&mode=stretch,"2nd Block, 1040, 28th Cross Rd, 2nd Block, Rajajinagar 
 Bangalore - 560010 
 Karnataka ,    India ",",080-23526055,7349536517  ,    9591353377",http://klesnc.in/
https://collegedunia.com/college/1877-hasanath-college-for-women-hcw-bangalore,"Hasanath College for Women - [HCW], Bangalore",Estd 1971,,,,https://images.collegedunia.com/public/college_data/images/appImage/1877_HCWB_APP.jpg?w=1286&h=193&mode=stretch,"43 Dickenson Road 
 Bangalore - 560042 
 Karnataka ,    India ",",080-25514752  ,    25362423  ,    25300504",http://hasanathcolleges.com/hcw.htm
https://collegedunia.com/university/1348-garden-city-university-gcu-bangalore,"Garden City University - [GCU], Bangalore",Estd 1992,"7.7,7.7",49 reviews,"Auditorium,Comp,Labs,Cafeteria,Gym,Hostel,Sports,Library,Laboratory,Medical,Classrooms,Banks,Security,",https://images.collegedunia.com/public/college_data/images/appImage/14853281860.jpg?w=1286&h=193&mode=stretch,"16th KM, Old Madras Road 
 Bangalore - 560049 
 Karnataka ,    India ",",080-66487600,9019921992",https://www.gardencity.university/
https://collegedunia.com/college/50-avk-group-of-institutions-bangalore,"AVK Group of Institutions, Bangalore",Estd 2000,"8.0,8.0",8 reviews,"Hostel,Medical,Sports,Cafeteria,Gym,Library,Laboratory,Comp,Labs,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/1484891510APP.png?w=1286&h=193&mode=stretch,"27th Cross, Opp. Monotype, Banashankari II Stage 
 Bangalore - 560091 
 Karnataka ,    India ",",080-26719531  ,    26717520,0990001654",http://www.avkedu.com
https://collegedunia.com/college/384-bms-college-for-women-bmscw-bangalore,"BMS College for Women - [BMSCW], Bangalore","BU, Bangalore","8.0,8.0",37 reviews,"Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Laboratory,Classrooms,Banks,Transport,Communication,Centre,",https://images.collegedunia.com/public/college_data/images/appImage/384_1446016472BMSCW_NEW.jpg?w=1286&h=193&mode=stretch,"Bugle Rock Road, Basavanagudi 
 Bangalore - 560004 
 Karnataka ,    India ",",Admission Cell -  080-26601836  ,    Principal -  26676727,Principal -  9448710435",https://www.bmscw.edu.in/
https://collegedunia.com/college/548-bengaluru-school-of-arts-and-photography-bangalore,"Bengaluru School of Arts and Photography, Bangalore",,,,,https://images.collegedunia.com/public/college_data/images/appImage/548_BSAP_APP.jpg?w=1286&h=193&mode=stretch,"Anand Sharan  6, 2nd Cross, Vasanthnagar 
 Bangalore - 560052 
 Karnataka ,    India ",",080-22289245,9845735586",http://www.bsoap.com/basic-photography.html
https://collegedunia.com/college/1431-goutham-college-bangalore,"Goutham College, Bangalore",Estd 1986,"9.4,9.4",2 reviews,"Medical,Library,Auditorium,Hostel,Comp,Labs,Sports,Cafeteria,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/1431_GCS_New.jpg?w=1286&h=193&mode=stretch,"No. 258. 5th Main, II Cross, Manjunath Nagar 
 Bangalore - 560010 
 Karnataka ,    India ",",080-23303737  ,    23119904  ,    23492763",http://www.gouthamcollege.org
https://collegedunia.com/college/1960-indian-academy-evening-college-iaec-bangalore,"Indian Academy Evening College - [IAEC], Bangalore","BU, Bangalore",,,,https://images.collegedunia.com/public/college_data/images/appImage/1555234898BuildingFinalGoodPhoto.jpg?w=1286&h=193&mode=stretch,"Hennur cross, Hennur Main Road, Kalyan Nagar 
 Bangalore - 560043 
 Karnataka ,    India ",",080-67458900  ,    67458908  ,    67458939,9901110757  ,    9880105678",http://www.indianacademy.edu.in/iaec/about-iaec/overview/
https://collegedunia.com/college/1976-indian-statistical-institute-isibc-bangalore,"Indian Statistical Institute - [ISIBC], Bangalore",Public,"8.3,8.3",15 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1976_ISIB_APP.jpg?w=1286&h=193&mode=stretch,"8th Mile, Mysore Road, RVCE Post 
 Bangalore - 560059 
 Karnataka ,    India ",",080-28483002  ,    28483003  ,    28483004  ,    28483006",https://www.isibang.ac.in/
https://collegedunia.com/college/2592-lorven-school-of-social-sciences-bangalore,"Lorven School of Social Sciences, Bangalore",Estd 2003,,,,https://images.collegedunia.com/public/college_data/images/appImage/2592_LSSS_APP.jpg?w=1286&h=193&mode=stretch,"Chandapura, 84/1, Anekal Road 
 Bangalore - 560081 
 Karnataka ,    India ",",080-27831666  ,    27835431",http://www.lorven.org/social_science.htm
https://collegedunia.com/college/3084-mysore-correspondence-college-mcc-malleshwram-bangalore,"Mysore Correspondence College - [MCC] Malleshwram, Bangalore",Estd 1992,"9.5,9.5",1 reviews,"Library,Laboratory,Comp,Labs,Auditorium,Sports,Cafeteria,Medical,Classrooms,",https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"Sri Maruthi Complex, 2nd Floor, 8th Cross, Malleshwram 
 Bangalore - 560003 
 Karnataka ,    India ",",0802-3444089,9341281116",http://www.correspondenceeducation.org/
https://collegedunia.com/college/3839-sea-college-of-arts-commerce-and-science-seacsam-bangalore,"S.E.A. College of Arts, Commerce and Science - [SEACSAM], Bangalore",Estd 2000,"7.6,7.6",5 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/3839_SEAART_APP.jpg?w=1286&h=193&mode=stretch,"Ekta Nagar, Basavanapura, Virgonagar P.O., K R Puram 
 Bangalore - 560049 
 Karnataka ,    India ",",080-25613741  ,    25613742",http://www.seaedu.ac.in/degree.htm
https://collegedunia.com/college/3867-sjr-college-of-science-arts-and-commerce-sjrc-bangalore,"SJR College of Science, Arts and Commerce - [SJRC], Bangalore",Estd 1945,"8.5,8.5",3 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/3867_SJRCSAC_New.png?w=1286&h=193&mode=stretch,"#9, Race Course Road, Anand Rao Circle 
 Bangalore - 560009 
 Karnataka ,    India ",",080-22264952  ,    23624070,9743451664",http://www.sjrc.edu.in/
https://collegedunia.com/college/4166-seshadripuram-first-grade-college-sfgc-bangalore,"Seshadripuram First Grade College - [SFGC], Bangalore",Estd 1980,"8.3,8.3",22 reviews,"Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Laboratory,Transport,Sports,",https://images.collegedunia.com/public/college_data/images/appImage/4166_SFGC_New.jpg?w=1286&h=193&mode=stretch,"C.A. Site No. 26, Yelahanka New Town 
 Bangalore - 560106 
 Karnataka ,    India ",",080-22955369",http://www.sfgc.ac.in/
https://collegedunia.com/college/4217-sharada-vikas-institute-of-technology-and-management-studies-svitms-bangalore,"Sharada Vikas Institute of Technology and Management Studies - [SVITMS], Bangalore",Estd 2005,,,,https://images.collegedunia.com/public/college_data/images/appImage/1485342014001.jpg?w=1286&h=193&mode=stretch,"324/545, Garvebhavipalya, Begur Hobli, Kongasandra Main Road, Piller No.50, Hosur Main Road 
 Bangalore - 560068 
 Karnataka ,    India ",",080-25733106  ,    42506500  ,    22440420,9480826238  ,    9480826236",http://www.svitms.com/index.html
https://collegedunia.com/college/5127-the-dalai-lama-institute-for-higher-education-dlihe-bangalore,"The Dalai Lama Institute for Higher Education - [DLIHE], Bangalore","UOM, Mysore","7.0,7.0",1 reviews,"Hostel,Cafeteria,Medical,Library,Sports,Classrooms,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/1490610066Arrivingattheacademiccenter.png?w=1286&h=193&mode=stretch,"Mysore Road, Hejjala Post, Bidadi Hobli,Ramanagar Distt. 
 Bangalore - 562109 
 Karnataka ,    India ",",9611655599",http://dalailamainstitute.edu.in/
https://collegedunia.com/college/5139-the-oxford-college-of-arts-bangalore,"The Oxford College of Arts, Bangalore",Estd 2006,,,,https://images.collegedunia.com/public/college_data/images/appImage/1586957448unnamed.jpg?w=1286&h=193&mode=stretch,"No.32, 19th Main, 17th ‘B’ Cross, Sector IV, HSR Layout 
 Bangalore - 560102 
 Karnataka ,    India ",",080 – 61754572  ,    61754542  ,    61754543",http://www.theoxford.edu/college_of_arts/
https://collegedunia.com/college/5211-united-mission-degree-college-umdc-bangalore,"United Mission Degree College - [UMDC], Bangalore",Estd 1993,,,,https://images.collegedunia.com/public/college_data/images/appImage/5211_UMD_NEW.jpg?w=1286&h=193&mode=stretch,"Mission Road, Near City Corporation 
 Bangalore - 560027 
 Karnataka ,    India ",",080-22278695  ,    22112310",http://www.umdcblr.org
https://collegedunia.com/college/5338-vijaya-college-bangalore,"Vijaya College, Bangalore",Estd 1945,"7.1,7.1",48 reviews,"Sports,Medical,Library,Auditorium,Hostel,Comp,Labs,Cafeteria,Gym,Laboratory,Banks,Security,",https://images.collegedunia.com/public/college_data/images/appImage/5338_vijaya.jpg?w=1286&h=193&mode=stretch,"R V Road, Basavanagudi 
 Bangalore - 560004 
 Karnataka ,    India ",",080-26933220  ,    26933221  ,    26933215  ,    26933202",http://vijayacollege.ac.in/
https://collegedunia.com/college/5358-vinayasadhana-institute-of-formative-spirituality-and-counselling-bangalore,"Vinayasadhana Institute of Formative Spirituality and Counselling, Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/1489734545DVKjpg20100804T081110DVK.jpg?w=1286&h=193&mode=stretch,"DVK Rd, Bhavani Nagar, Suddagunte Palya 
 Bangalore - 560029 
 Karnataka ,    India ",",080-41116300  ,    41116302",http://www.dvk.in/FacultyDetails.aspx?FacultyId=4
https://collegedunia.com/college/5485-flash-frame-visuals-academy-of-film-and-television-ffva-bangalore,"Flash Frame Visuals Academy of Film and Television - [FFVA], Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/5485_FLASHFILM_APP.jpg?w=1286&h=193&mode=stretch,"#85, 1st Cross, 5th Main Domlur 2nd Stage, Near Domlur 
 Bangalore - 560071 
 Karnataka ,    India ",",080-25354585,9620469955",http://www.ffvacademy.com
https://collegedunia.com/college/5508-national-academy-of-cinema-and-television-nact-bangalore,"National Academy of Cinema and Television - [NACT], Bangalore",,,,,https://images.collegedunia.com/public/college_data/images/appImage/5508_NFTI_APP.jpg?w=1286&h=193&mode=stretch,"#389, Kempegowda Layout, Outer Ring Road, Laggere 
 Bangalore - 560058 
 Karnataka ,    India ",",080-32469079,9901546474  ,    9741315777",http://nact.in
https://collegedunia.com/college/5705-berean-baptist-bible-college-and-seminary-bbbcands-bangalore,"Berean Baptist Bible College & Seminary - [BBBC&S], Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/14896472001446536921BBBCNEW.jpg?w=1286&h=193&mode=stretch,"72, Wellington Street Richmond Town 
 Bangalore - 560025 
 Karnataka ,    India ",",080-22278590",https://www.bereanbaptistbiblecollege.com
https://collegedunia.com/college/5782-south-asia-institute-of-advanced-christian-studies-saiacs-bangalore,"South Asia Institute of Advanced Christian Studies - [SAIACS], Bangalore","UOM, Mysore","7.9,7.9",2 reviews,"Classrooms,Library,",https://images.collegedunia.com/public/college_data/images/appImage/5782_SAIACS_NEW.jpg?w=1286&h=193&mode=stretch,"363, Dodda Gubbi Cross Road, Kothanur Post 
 Bangalore - 560077 
 Karnataka ,    India ",",080-28465235  ,    28465649",http://www.saiacs.org
https://collegedunia.com/college/5784-southern-asia-bible-college-sabc-bangalore,"Southern Asia Bible College - [SABC], Bangalore",Private,,,,https://images.collegedunia.com/public/college_data/images/appImage/14895843391.png?w=1286&h=193&mode=stretch,"Hennur-Bagalur Road, Kothanur 
 Bangalore - 560077 
 Karnataka ,    India ",",080-95071555  ,    95072555",http://sabc.cgld.org
https://collegedunia.com/college/5790-united-theological-college-utc-bangalore,"United Theological College - [UTC], Bangalore","Senate of Serampore College (University), Serampore",,,,https://images.collegedunia.com/public/college_data/images/appImage/1489580888IMG0204.png?w=1286&h=193&mode=stretch,"Post Box No. 461363, Miller’s Road, Benson Town, 
 Bangalore - 560046 
 Karnataka ,    India ",",0802-3330015  ,    3333438,94837 43497",http://www.utc.edu.in/
https://collegedunia.com/college/5800-aruna-institute-of-fashion-technology-aift-bangalore,"Aruna Institute of Fashion Technology - [AIFT], Bangalore",Private Institute,,,,https://images.collegedunia.com/public/college_data/images/appImage/5800_ARUNA_APP.jpg?w=1286&h=193&mode=stretch,"No.21/1, 2nd Floor, Infantry Road, Infantry Road, Next To Medinova 
 Bangalore - 560001 
 Karnataka ,    India ",",080- 40981890  ,    25594826,9845923901  ,    9535119942",http://www.aift.co.in/
https://collegedunia.com/college/5820-exterior-interior-p-ltd-bangalore,"Exterior Interior (P Ltd), Bangalore",Estd 1986,,,,https://images.collegedunia.com/public/college_data/images/appImage/5820_ETB_APP.jpg?w=1286&h=193&mode=stretch,"135, 3rd floor,(Old No.- 85/1, Kengal Hanumanthaiah Road (Double Road) Shantinagar Near Olympic Sports, Bangalore 
 Bangalore - 560027 
 Karnataka ,    India ",",080-22215451  ,    22120392,0983615866  ,    0983613766",http://www.exteriorinteriors.com/
https://collegedunia.com/college/5950-bharatiya-vidya-bhavan-bvb-bangalore,"Bharatiya Vidya Bhavan - [BVB], Bangalore",Estd 1938,"6.9,6.9",2 reviews,"Medical,Auditorium,Hostel,Canteen,",https://images.collegedunia.com/public/college_data/images/appImage/5950_BVB_APP.jpg?w=1286&h=193&mode=stretch,"43, Race Course Road 
 Bangalore - 560001 
 Karnataka ,    India ",",080-22267421  ,    22267303,9980065746",http://www.bhavankarnataka.com/
https://collegedunia.com/college/5991-natya-institute-of-kathak-and-choreography-nikc-bangalore,"Natya Institute of Kathak and Choreography - [NIKC], Bangalore","BU, Bangalore",,,,https://images.collegedunia.com/public/college_data/images/appImage/5991_NIKCB_APP.jpg?w=1286&h=193&mode=stretch,"37, 17th Cross, Malleshwaram, Malleshwaram 
 Bangalore - 560055 
 Karnataka ,    India ",",080-23348645",http://www.natyamaya.in
https://collegedunia.com/college/5994-noble-institute-of-education-society-bangalore,"Noble Institute of Education Society, Bangalore",Estd 2011,"9.2,9.2",1 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/5994_NIES_APP.jpg?w=1286&h=193&mode=stretch,"Rajashekar Reddy Building, Konppana Agrahara 
 Bangalore -  
 Karnataka ,    India ",",080-41649519,9740866990  ,    9845652093",http://www.nobleeducation.org
https://collegedunia.com/college/6084-handwriting-institute-india-bangalore,"Handwriting Institute India, Bangalore",Estd 1999,"5.7,5.7",2 reviews,,https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"Church Road, 
 Bangalore - 560004 
 Karnataka ,    India ",",080-41312038,9845500732",http://handwritingindia.com
https://collegedunia.com/college/6152-bhagawan-buddha-homeopathic-medical-college-and-hospital-bangalore,"Bhagawan Buddha Homeopathic Medical College and Hospital, Bangalore",Estd 1996,"7.9,7.9",3 reviews,"Medical,Cafeteria,Sports,Library,Laboratory,Comp,Labs,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/6152_BBHMCH_APP.jpg?w=1286&h=193&mode=stretch,"Srinidhi Complex, Mallathali Outer Ring Road, Between Dr. A.I.T. College & Bangalore University Campus, 
 Bangalore - 560056 
 Karnataka ,    India ",",080-23217944,9945599633  ,    9535466113  ,    9886664713",http://www.bbhmc.in/
https://collegedunia.com/college/6351-bapuji-ayurvedic-medical-college-and-hospital-bangalore,"Bapuji Ayurvedic Medical College and Hospital, Bangalore",Estd 1996,"6.3,6.3",2 reviews,"Medical,Gym,Hostel,Cafeteria,Sports,Auditorium,Comp,Labs,Library,Laboratory,Security,Transport,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/6351_BAMCH_APP.jpg?w=1286&h=193&mode=stretch,"Showlanga Road, Shimoga 
 Bangalore - 577204 
 Karnataka ,    India ",",08182-290444,9448244239",http://www.bamcshimoga.org
https://collegedunia.com/college/6390-indian-institute-of-ayurvedic-medicine-and-research-iiamr-bangalore,"Indian Institute of Ayurvedic Medicine and Research - [IIAMR], Bangalore",Estd 1989,"7.9,7.9",3 reviews,"Library,Laboratory,Cafeteria,Hostel,Sports,",https://images.collegedunia.com/public/college_data/images/appImage/6390_4.jpg?w=1286&h=193&mode=stretch,"Bangalore Palace Compound, Jayamahal Road, Opp. Darga 
 Bangalore - 560006 
 Karnataka ,    India ",",College -  080-3437895  ,    3530013,Chairman -  9341249259",http://www.iiamr.co.in/contact.html
https://collegedunia.com/college/6731-veterinary-college-bangalore,"Veterinary College, Bangalore",Estd 1958,"7.0,7.0",18 reviews,"Medical,Hostel,Gym,Sports,Library,Laboratory,Cafeteria,Comp,Labs,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/6731_Capture.JPG  cvr new.jpg edt.jpg?w=1286&h=193&mode=stretch,"Hebbal, 
 Bangalore - 560024 
 Karnataka ,    India ",",080-23411483  ,    23410509",http://www.kvafsu.kar.nic.in/Colleges/VeterinaryCollegeHebbal/index.htm
https://collegedunia.com/college/6755-army-institute-of-fashion-and-design-aifd-bangalore,"Army Institute of Fashion and Design - [AIFD], Bangalore",Estd 2004,"8.9,8.9",4 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Library,Hostel,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/6755_cover.jpg?w=1286&h=193&mode=stretch,"Nagareshwara Nagenahalli,Kothanur PO, 
 Bangalore - 560077 
 Karnataka ,    India ",",0806-0669001,9035316000  ,    8060669001  ,",http://www.aifdonline.in/
https://collegedunia.com/college/6762-baldwin-womens-methodist-college-bwmc-bangalore,"Baldwin Women's Methodist College - [BWMC], Bangalore","BU, Bangalore","7.4,7.4",8 reviews,"Sports,Medical,Library,Auditorium,Hostel,Comp,Labs,",https://images.collegedunia.com/public/college_data/images/appImage/6762_BWMC_New.jpg?w=1286&h=193&mode=stretch,"#90, Richmond Road 
 Bangalore - 560025 
 Karnataka ,    India ",",080-22219732  ,    22240097",http://baldwinwomensmethodistcollege.co.in/
